# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
3.5233476872e-01 1.7979986804e-04 0.0000000000e+00 7.3832360519e+02 3.5530581909e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 7.3074851862e+02
1.2102933651e-01 1.9922423052e-04 0.0000000000e+00 7.3832545097e+02 1.2174377636e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 7.2097510650e+02
8.8808853526e-02 2.1964471415e-04 0.0000000000e+00 1.1284146646e+02 8.9204777391e-02 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 3.2024306011e+01
9.7293984777e-02 2.4106131893e-04 0.0000000000e+00 5.3773370890e+01 9.7788766708e-02 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.5705753305e+01
1.0840722953e-01 2.6347404486e-04 0.0000000000e+00 3.6045903016e+01 1.0904982782e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2048337607e+01
1.2167337176e-01 2.8688289195e-04 0.0000000000e+00 2.7737464460e+01 1.2251819164e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0736909975e+01
1.3725478719e-01 3.1128786018e-04 0.0000000000e+00 2.2990309561e+01 1.3837230498e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0314226051e+01
1.5548882046e-01 3.3668894958e-04 0.0000000000e+00 1.9969976824e+01 1.5697288135e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0096423855e+01
1.7676428804e-01 3.6308616012e-04 0.0000000000e+00 1.7924634812e+01 1.7874001870e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.9801396312e+00
2.0176238792e-01 3.9047949182e-04 0.0000000000e+00 1.6466474775e+01 2.0440295618e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.9469155673e+00
2.3265064174e-01 4.1886894466e-04 0.0000000000e+00 1.5358234500e+01 2.3624146723e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.9589131459e+00
2.6882021474e-01 4.4825451867e-04 0.0000000000e+00 1.4570871773e+01 2.7370305529e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0015209476e+01
3.1028715835e-01 4.7863621382e-04 0.0000000000e+00 1.4006632283e+01 3.1688705591e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0107498543e+01
3.5937074012e-01 5.1001403013e-04 0.0000000000e+00 1.3599536560e+01 3.6832590697e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0234857454e+01
4.1795912642e-01 5.4238796759e-04 0.0000000000e+00 1.3318559613e+01 4.3018277946e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0406515118e+01
4.8203527271e-01 5.7575802620e-04 0.0000000000e+00 1.3137009716e+01 4.9840118304e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0585555906e+01
5.5563771812e-01 6.1012420596e-04 0.0000000000e+00 1.3036803978e+01 5.7749438699e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0772902711e+01
6.3855786614e-01 6.4548650688e-04 0.0000000000e+00 1.2983824286e+01 6.6754826135e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0981476001e+01
7.2318690401e-01 6.8184492895e-04 0.0000000000e+00 1.2975071245e+01 7.6050137794e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1170668587e+01
8.2249085864e-01 7.1919947217e-04 0.0000000000e+00 1.2996427512e+01 8.7094386404e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1376473204e+01
9.2048033691e-01 7.5755013655e-04 0.0000000000e+00 1.3036602096e+01 9.8140733229e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1561512782e+01
1.0257268525e+00 7.9689692207e-04 0.0000000000e+00 1.3085306208e+01 1.1017379036e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1737323454e+01
1.1309587904e+00 8.3723982875e-04 0.0000000000e+00 1.3129554490e+01 1.2238626347e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1891907640e+01
1.2370930980e+00 8.7857885659e-04 0.0000000000e+00 1.3177335712e+01 1.3489339708e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2035417138e+01
1.3425313696e+00 9.2091400557e-04 0.0000000000e+00 1.3214856985e+01 1.4751700626e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2151701362e+01
1.4447506213e+00 9.6424527571e-04 0.0000000000e+00 1.3240856546e+01 1.5995227662e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2258756678e+01
1.5440737200e+00 1.0085726670e-03 0.0000000000e+00 1.3262926611e+01 1.7223258306e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2341816838e+01
1.6385367512e+00 1.0538961794e-03 0.0000000000e+00 1.3271672442e+01 1.8410152870e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2399958950e+01
1.7272213513e+00 1.1002158130e-03 0.0000000000e+00 1.3267800627e+01 1.9542458897e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2452563718e+01
1.8113997556e+00 1.1475315678e-03 0.0000000000e+00 1.3256653838e+01 2.0634288282e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2481173328e+01
1.8870289108e+00 1.1958434437e-03 0.0000000000e+00 1.3232665891e+01 2.1630466979e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2498246806e+01
1.9596991485e+00 1.2451514407e-03 0.0000000000e+00 1.3200862214e+01 2.2602191476e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2496862470e+01
2.0220913437e+00 1.2954555589e-03 0.0000000000e+00 1.3161394218e+01 2.3448630817e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2488556454e+01
2.0826780216e+00 1.3467557983e-03 0.0000000000e+00 1.3112935248e+01 2.4282289508e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2466407078e+01
2.1345275375e+00 1.3990521588e-03 0.0000000000e+00 1.3057078732e+01 2.5005434900e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2434567350e+01
2.1815854220e+00 1.4523446405e-03 0.0000000000e+00 1.2997083629e+01 2.5670360945e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2401343286e+01
2.2235094523e+00 1.5066332433e-03 0.0000000000e+00 1.2930981585e+01 2.6270065856e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2354737307e+01
2.2588159295e+00 1.5619179673e-03 0.0000000000e+00 1.2862853508e+01 2.6781005719e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2299825313e+01
2.2917703078e+00 1.6181988124e-03 0.0000000000e+00 1.2786231953e+01 2.7263318212e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2246759100e+01
2.3189969580e+00 1.6754757787e-03 0.0000000000e+00 1.2711564330e+01 2.7665977263e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2182156753e+01
2.3423390807e+00 1.7337488661e-03 0.0000000000e+00 1.2634668792e+01 2.8014680410e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2118938743e+01
2.3625648325e+00 1.7930180747e-03 0.0000000000e+00 1.2553879808e+01 2.8319666362e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.2051106279e+01
2.3787648838e+00 1.8532834044e-03 0.0000000000e+00 1.2475686455e+01 2.8566053096e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1986042487e+01
2.3923804411e+00 1.9145448553e-03 0.0000000000e+00 1.2393001220e+01 2.8774921613e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1914979906e+01
2.4032208560e+00 1.9768024273e-03 0.0000000000e+00 1.2309876169e+01 2.8942467363e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1841148653e+01
2.4112751592e+00 2.0400561205e-03 0.0000000000e+00 1.2230111017e+01 2.9067821143e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1767778846e+01
2.4173696917e+00 2.1043059348e-03 0.0000000000e+00 1.2146820135e+01 2.9163379638e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1690717475e+01
2.4213562390e+00 2.1695518703e-03 0.0000000000e+00 1.2064704496e+01 2.9226236512e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1620577785e+01
2.4234495536e+00 2.2357939270e-03 0.0000000000e+00 1.1985703614e+01 2.9259404158e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1548130868e+01
2.4239602808e+00 2.3030321048e-03 0.0000000000e+00 1.1904864160e+01 2.9267581935e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1472453833e+01
2.4229711597e+00 2.3712664037e-03 0.0000000000e+00 1.1824204958e+01 2.9251706371e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1394931018e+01
2.4207300608e+00 2.4404968238e-03 0.0000000000e+00 1.1746920075e+01 2.9215578238e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1327098554e+01
2.4172658410e+00 2.5107233651e-03 0.0000000000e+00 1.1669570301e+01 2.9159574234e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1250498629e+01
2.4126798222e+00 2.5819460275e-03 0.0000000000e+00 1.1592508931e+01 2.9085116209e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1180820384e+01
2.4073033586e+00 2.6541648111e-03 0.0000000000e+00 1.1517949459e+01 2.8997479510e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1105604795e+01
2.4011648898e+00 2.7273797158e-03 0.0000000000e+00 1.1446230760e+01 2.8897139791e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.1040541003e+01
2.3939888095e+00 2.8015907417e-03 0.0000000000e+00 1.1371902012e+01 2.8779506291e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0969016977e+01
2.3863562690e+00 2.8767978887e-03 0.0000000000e+00 1.1299548826e+01 2.8654004454e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0903491740e+01
2.3783763545e+00 2.9530011569e-03 0.0000000000e+00 1.1231896614e+01 2.8522483789e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0838889393e+01
2.3695520785e+00 3.0302005462e-03 0.0000000000e+00 1.1162845646e+01 2.8376782430e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0771056929e+01
2.3603062571e+00 3.1083960567e-03 0.0000000000e+00 1.1094659888e+01 2.8223789371e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0700917239e+01
2.3509232742e+00 3.1875876883e-03 0.0000000000e+00 1.1030655979e+01 2.8068240104e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0640467901e+01
2.3413798976e+00 3.2677754411e-03 0.0000000000e+00 1.0967351447e+01 2.7909823906e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0581864344e+01
2.3309895491e+00 3.3489593150e-03 0.0000000000e+00 1.0902749101e+01 2.7737141052e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0514493325e+01
2.3206175611e+00 3.4311393101e-03 0.0000000000e+00 1.0841283141e+01 2.7564537133e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0456351213e+01
2.3103021721e+00 3.5143154263e-03 0.0000000000e+00 1.0782730054e+01 2.7392707196e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0400977774e+01
2.2998067326e+00 3.5984876637e-03 0.0000000000e+00 1.0726015539e+01 2.7217770154e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0346065779e+01
2.2887468838e+00 3.6836560223e-03 0.0000000000e+00 1.0666676553e+01 2.7033313706e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0290692339e+01
2.2778458192e+00 3.7698205020e-03 0.0000000000e+00 1.0611447315e+01 2.6851395483e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0229781556e+01
2.2671197079e+00 3.8569811028e-03 0.0000000000e+00 1.0558035018e+01 2.6672334411e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0178099678e+01
2.2563017961e+00 3.9451378248e-03 0.0000000000e+00 1.0505646553e+01 2.6491723747e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0128725028e+01
2.2450078750e+00 4.0342906680e-03 0.0000000000e+00 1.0452933634e+01 2.6303155924e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0077966041e+01
2.2339580858e+00 4.1244396323e-03 0.0000000000e+00 1.0402145807e+01 2.6118650497e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0029514282e+01
2.2231553537e+00 4.2155847178e-03 0.0000000000e+00 1.0354523207e+01 2.5938288048e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.9819854125e+00
2.2124991200e+00 4.3077259244e-03 0.0000000000e+00 1.0308191212e+01 2.5760428734e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.9376866607e+00
2.2012468698e+00 4.4008632521e-03 0.0000000000e+00 1.0260510931e+01 2.5572695060e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.8906192369e+00
2.1902901866e+00 4.4949967011e-03 0.0000000000e+00 1.0214597120e+01 2.5389957649e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.8435518130e+00
2.1796239036e+00 4.5901262711e-03 0.0000000000e+00 1.0172324402e+01 2.5212144458e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.8010988425e+00
2.1692414329e+00 4.6862519624e-03 0.0000000000e+00 1.0130304036e+01 2.5039168661e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.7600302080e+00
2.1584651389e+00 4.7833737747e-03 0.0000000000e+00 1.0087894326e+01 2.4859763897e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.7194230188e+00
2.1477531956e+00 4.8814917083e-03 0.0000000000e+00 1.0047171776e+01 2.4681553577e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.6783543843e+00
2.4759986709e-01 0.0000000000e+00 1.4284256708e-05 1.4766250610e-10 0.0000000000e+00 2.7586306506e+02 0.0000000000e+00 1.6769451340e-01 inf 1.0010797093e+00 1.0000000000e+00 0.0000000000e+00 2.7586306506e+02
6.8979892821e-01 4.9806057630e-07 1.4284256708e-05 4.9403367518e+02 6.9051450182e-01 1.8775284767e+02 3.4592892420e+02 5.7539337601e-03 8.3328210269e-03 1.0048423646e+00 1.0000000000e+00 0.0000000000e+00 3.7955167684e+02
6.3368881319e-01 1.9922423052e-06 1.4284256708e-05 4.5898230221e+02 6.3606152079e-01 1.7582171717e+02 3.2646700590e+02 3.4443415394e-03 5.4151075436e-03 1.0064715453e+00 1.0000000000e+00 0.0000000000e+00 3.4588462545e+02
6.1553359493e-01 4.4825451867e-06 1.4284256708e-05 4.8909740701e+02 6.1800682812e-01 1.7840581103e+02 3.3163519361e+02 3.1339886183e-03 5.0711229646e-03 1.0073914516e+00 1.0000000000e+00 0.0000000000e+00 3.7231621404e+02
6.0545774590e-01 7.9689692207e-06 1.4284256708e-05 5.2343127574e+02 6.0794127781e-01 1.8208260743e+02 3.3853103264e+02 3.0089443647e-03 4.9493996781e-03 1.0082248578e+00 1.0000000000e+00 0.0000000000e+00 4.0370926284e+02
6.0078527273e-01 1.2451514407e-05 1.4284256708e-05 5.5658440681e+02 6.0325090256e-01 1.8595874822e+02 3.4558191731e+02 2.9743226511e-03 4.9304901799e-03 1.0089779433e+00 1.0000000000e+00 0.0000000000e+00 4.3499156475e+02
